Iteración,Valor función,Norma gradiente,Δx
0,4.0929e-01,2.9591e-01,6.4030e-01
1,3.3491e-01,2.1279e-01,2.9591e-01
2,2.9432e-01,1.7072e-01,2.1279e-01
3,2.6750e-01,1.4438e-01,1.7072e-01
4,2.4802e-01,1.2603e-01,1.4438e-01
5,2.3302e-01,1.1237e-01,1.2603e-01
6,2.2100e-01,1.0173e-01,1.1237e-01
7,2.1110e-01,9.3168e-02,1.0173e-01
8,2.0275e-01,8.6108e-02,9.3168e-02
9,1.9560e-01,8.0168e-02,8.6108e-02
10,1.8938e-01,7.5091e-02,8.0168e-02
11,1.8391e-01,7.0694e-02,7.5091e-02
12,1.7905e-01,6.6843e-02,7.0694e-02
13,1.7469e-01,6.3438e-02,6.6843e-02
14,1.7077e-01,6.0402e-02,6.3438e-02
15,1.6720e-01,5.7677e-02,6.0402e-02
16,1.6395e-01,5.5215e-02,5.7677e-02
17,1.6096e-01,5.2978e-02,5.5215e-02
18,1.5821e-01,5.0935e-02,5.2978e-02
19,1.5566e-01,4.9061e-02,5.0935e-02
20,1.5330e-01,4.7335e-02,4.9061e-02
21,1.5109e-01,4.5740e-02,4.7335e-02
22,1.4904e-01,4.4261e-02,4.5740e-02
23,1.4711e-01,4.2884e-02,4.4261e-02
24,1.4530e-01,4.1600e-02,4.2884e-02
25,1.4359e-01,4.0398e-02,4.1600e-02
26,1.4198e-01,3.9271e-02,4.0398e-02
27,1.4046e-01,3.8212e-02,3.9271e-02
28,1.3902e-01,3.7215e-02,3.8212e-02
29,1.3765e-01,3.6274e-02,3.7215e-02
30,1.3635e-01,3.5384e-02,3.6274e-02
31,1.3512e-01,3.4541e-02,3.5384e-02
32,1.3394e-01,3.3741e-02,3.4541e-02
33,1.3281e-01,3.2982e-02,3.3741e-02
34,1.3174e-01,3.2259e-02,3.2982e-02
35,1.3071e-01,3.1571e-02,3.2259e-02
36,1.2972e-01,3.0914e-02,3.1571e-02
37,1.2877e-01,3.0286e-02,3.0914e-02
38,1.2787e-01,2.9687e-02,3.0286e-02
39,1.2699e-01,2.9113e-02,2.9687e-02
40,1.2615e-01,2.8562e-02,2.9113e-02
41,1.2534e-01,2.8035e-02,2.8562e-02
42,1.2457e-01,2.7528e-02,2.8035e-02
43,1.2381e-01,2.7041e-02,2.7528e-02
44,1.2309e-01,2.6573e-02,2.7041e-02
45,1.2239e-01,2.6122e-02,2.6573e-02
46,1.2171e-01,2.5688e-02,2.6122e-02
47,1.2106e-01,2.5270e-02,2.5688e-02
48,1.2043e-01,2.4866e-02,2.5270e-02
49,1.1981e-01,2.4476e-02,2.4866e-02
50,1.1922e-01,2.4099e-02,2.4476e-02
51,1.1864e-01,2.3735e-02,2.4099e-02
52,1.1808e-01,2.3383e-02,2.3735e-02
53,1.1754e-01,2.3042e-02,2.3383e-02
54,1.1701e-01,2.2712e-02,2.3042e-02
55,1.1650e-01,2.2392e-02,2.2712e-02
56,1.1600e-01,2.2082e-02,2.2392e-02
57,1.1552e-01,2.1781e-02,2.2082e-02
58,1.1505e-01,2.1489e-02,2.1781e-02
59,1.1459e-01,2.1205e-02,2.1489e-02
60,1.1414e-01,2.0930e-02,2.1205e-02
61,1.1371e-01,2.0662e-02,2.0930e-02
62,1.1328e-01,2.0402e-02,2.0662e-02
63,1.1287e-01,2.0149e-02,2.0402e-02
64,1.1246e-01,1.9902e-02,2.0149e-02
65,1.1207e-01,1.9663e-02,1.9902e-02
66,1.1169e-01,1.9429e-02,1.9663e-02
67,1.1131e-01,1.9201e-02,1.9429e-02
68,1.1094e-01,1.8980e-02,1.9201e-02
69,1.1059e-01,1.8763e-02,1.8980e-02
70,1.1024e-01,1.8552e-02,1.8763e-02
71,1.0989e-01,1.8347e-02,1.8552e-02
72,1.0956e-01,1.8146e-02,1.8347e-02
73,1.0923e-01,1.7950e-02,1.8146e-02
74,1.0891e-01,1.7758e-02,1.7950e-02
75,1.0860e-01,1.7571e-02,1.7758e-02
76,1.0829e-01,1.7389e-02,1.7571e-02
77,1.0799e-01,1.7210e-02,1.7389e-02
78,1.0769e-01,1.7035e-02,1.7210e-02
79,1.0741e-01,1.6864e-02,1.7035e-02
80,1.0712e-01,1.6697e-02,1.6864e-02
81,1.0685e-01,1.6534e-02,1.6697e-02
82,1.0657e-01,1.6374e-02,1.6534e-02
83,1.0631e-01,1.6217e-02,1.6374e-02
84,1.0605e-01,1.6064e-02,1.6217e-02
85,1.0579e-01,1.5914e-02,1.6064e-02
86,1.0554e-01,1.5766e-02,1.5914e-02
87,1.0529e-01,1.5622e-02,1.5766e-02
88,1.0505e-01,1.5481e-02,1.5622e-02
89,1.0481e-01,1.5342e-02,1.5481e-02
90,1.0457e-01,1.5206e-02,1.5342e-02
91,1.0434e-01,1.5073e-02,1.5206e-02
92,1.0412e-01,1.4942e-02,1.5073e-02
93,1.0389e-01,1.4814e-02,1.4942e-02
94,1.0368e-01,1.4688e-02,1.4814e-02
95,1.0346e-01,1.4564e-02,1.4688e-02
96,1.0325e-01,1.4443e-02,1.4564e-02
97,1.0304e-01,1.4324e-02,1.4443e-02
98,1.0284e-01,1.4207e-02,1.4324e-02
99,1.0264e-01,1.4092e-02,1.4207e-02
100,1.0244e-01,1.3979e-02,1.4092e-02
101,1.0224e-01,1.3868e-02,1.3979e-02
102,1.0205e-01,1.3759e-02,1.3868e-02
103,1.0186e-01,1.3652e-02,1.3759e-02
104,1.0168e-01,1.3547e-02,1.3652e-02
105,1.0150e-01,1.3443e-02,1.3547e-02
106,1.0132e-01,1.3341e-02,1.3443e-02
107,1.0114e-01,1.3241e-02,1.3341e-02
108,1.0096e-01,1.3143e-02,1.3241e-02
109,1.0079e-01,1.3046e-02,1.3143e-02
110,1.0062e-01,1.2951e-02,1.3046e-02
111,1.0045e-01,1.2857e-02,1.2951e-02
112,1.0029e-01,1.2764e-02,1.2857e-02
113,1.0013e-01,1.2673e-02,1.2764e-02
114,9.9967e-02,1.2584e-02,1.2673e-02
115,9.9810e-02,1.2496e-02,1.2584e-02
116,9.9654e-02,1.2409e-02,1.2496e-02
117,9.9501e-02,1.2324e-02,1.2409e-02
118,9.9349e-02,1.2239e-02,1.2324e-02
119,9.9200e-02,1.2156e-02,1.2239e-02
120,9.9053e-02,1.2075e-02,1.2156e-02
121,9.8907e-02,1.1994e-02,1.2075e-02
122,9.8764e-02,1.1915e-02,1.1994e-02
123,9.8623e-02,1.1837e-02,1.1915e-02
124,9.8483e-02,1.1760e-02,1.1837e-02
125,9.8345e-02,1.1684e-02,1.1760e-02
126,9.8209e-02,1.1609e-02,1.1684e-02
127,9.8075e-02,1.1535e-02,1.1609e-02
128,9.7942e-02,1.1462e-02,1.1535e-02
129,9.7811e-02,1.1390e-02,1.1462e-02
130,9.7682e-02,1.1319e-02,1.1390e-02
131,9.7554e-02,1.1249e-02,1.1319e-02
132,9.7428e-02,1.1180e-02,1.1249e-02
133,9.7303e-02,1.1112e-02,1.1180e-02
134,9.7180e-02,1.1045e-02,1.1112e-02
135,9.7058e-02,1.0979e-02,1.1045e-02
136,9.6938e-02,1.0914e-02,1.0979e-02
137,9.6820e-02,1.0849e-02,1.0914e-02
138,9.6702e-02,1.0785e-02,1.0849e-02
139,9.6586e-02,1.0722e-02,1.0785e-02
140,9.6472e-02,1.0660e-02,1.0722e-02
141,9.6358e-02,1.0599e-02,1.0660e-02
142,9.6246e-02,1.0538e-02,1.0599e-02
143,9.6135e-02,1.0479e-02,1.0538e-02
144,9.6026e-02,1.0420e-02,1.0479e-02
145,9.5918e-02,1.0361e-02,1.0420e-02
146,9.5811e-02,1.0304e-02,1.0361e-02
147,9.5705e-02,1.0247e-02,1.0304e-02
148,9.5600e-02,1.0191e-02,1.0247e-02
149,9.5497e-02,1.0135e-02,1.0191e-02
150,9.5394e-02,1.0080e-02,1.0135e-02
151,9.5293e-02,1.0026e-02,1.0080e-02
152,9.5192e-02,9.9723e-03,1.0026e-02
153,9.5093e-02,9.9193e-03,9.9723e-03
154,9.4995e-02,9.8670e-03,9.9193e-03
155,9.4898e-02,9.8152e-03,9.8670e-03
156,9.4802e-02,9.7640e-03,9.8152e-03
157,9.4707e-02,9.7134e-03,9.7640e-03
158,9.4613e-02,9.6634e-03,9.7134e-03
159,9.4520e-02,9.6140e-03,9.6634e-03
160,9.4427e-02,9.5651e-03,9.6140e-03
161,9.4336e-02,9.5167e-03,9.5651e-03
162,9.4246e-02,9.4689e-03,9.5167e-03
163,9.4156e-02,9.4216e-03,9.4689e-03
164,9.4068e-02,9.3748e-03,9.4216e-03
165,9.3980e-02,9.3285e-03,9.3748e-03
166,9.3893e-02,9.2827e-03,9.3285e-03
167,9.3807e-02,9.2374e-03,9.2827e-03
168,9.3722e-02,9.1926e-03,9.2374e-03
169,9.3638e-02,9.1482e-03,9.1926e-03
170,9.3555e-02,9.1043e-03,9.1482e-03
171,9.3472e-02,9.0609e-03,9.1043e-03
172,9.3390e-02,9.0180e-03,9.0609e-03
173,9.3309e-02,8.9754e-03,9.0180e-03
174,9.3228e-02,8.9333e-03,8.9754e-03
175,9.3149e-02,8.8917e-03,8.9333e-03
176,9.3070e-02,8.8505e-03,8.8917e-03
177,9.2992e-02,8.8096e-03,8.8505e-03
178,9.2914e-02,8.7692e-03,8.8096e-03
179,9.2838e-02,8.7292e-03,8.7692e-03
180,9.2762e-02,8.6896e-03,8.7292e-03
181,9.2686e-02,8.6504e-03,8.6896e-03
182,9.2612e-02,8.6116e-03,8.6504e-03
183,9.2538e-02,8.5731e-03,8.6116e-03
184,9.2464e-02,8.5350e-03,8.5731e-03
185,9.2392e-02,8.4973e-03,8.5350e-03
186,9.2320e-02,8.4600e-03,8.4973e-03
187,9.2248e-02,8.4230e-03,8.4600e-03
188,9.2177e-02,8.3863e-03,8.4230e-03
189,9.2107e-02,8.3500e-03,8.3863e-03
190,9.2038e-02,8.3141e-03,8.3500e-03
191,9.1969e-02,8.2784e-03,8.3141e-03
192,9.1900e-02,8.2432e-03,8.2784e-03
193,9.1832e-02,8.2082e-03,8.2432e-03
194,9.1765e-02,8.1736e-03,8.2082e-03
195,9.1699e-02,8.1392e-03,8.1736e-03
196,9.1632e-02,8.1052e-03,8.1392e-03
197,9.1567e-02,8.0715e-03,8.1052e-03
198,9.1502e-02,8.0381e-03,8.0715e-03
199,9.1437e-02,8.0050e-03,8.0381e-03
200,9.1373e-02,7.9722e-03,8.0050e-03
201,9.1310e-02,7.9397e-03,7.9722e-03
202,9.1247e-02,7.9075e-03,7.9397e-03
203,9.1185e-02,7.8756e-03,7.9075e-03
204,9.1123e-02,7.8439e-03,7.8756e-03
205,9.1061e-02,7.8125e-03,7.8439e-03
206,9.1000e-02,7.7814e-03,7.8125e-03
207,9.0940e-02,7.7506e-03,7.7814e-03
208,9.0880e-02,7.7200e-03,7.7506e-03
209,9.0821e-02,7.6897e-03,7.7200e-03
210,9.0762e-02,7.6596e-03,7.6897e-03
211,9.0703e-02,7.6298e-03,7.6596e-03
212,9.0645e-02,7.6003e-03,7.6298e-03
213,9.0587e-02,7.5709e-03,7.6003e-03
214,9.0530e-02,7.5419e-03,7.5709e-03
215,9.0473e-02,7.5131e-03,7.5419e-03
216,9.0417e-02,7.4845e-03,7.5131e-03
217,9.0361e-02,7.4561e-03,7.4845e-03
218,9.0306e-02,7.4280e-03,7.4561e-03
219,9.0250e-02,7.4001e-03,7.4280e-03
220,9.0196e-02,7.3725e-03,7.4001e-03
221,9.0142e-02,7.3450e-03,7.3725e-03
222,9.0088e-02,7.3178e-03,7.3450e-03
223,9.0034e-02,7.2908e-03,7.3178e-03
224,8.9981e-02,7.2640e-03,7.2908e-03
225,8.9929e-02,7.2375e-03,7.2640e-03
226,8.9876e-02,7.2111e-03,7.2375e-03
227,8.9824e-02,7.1849e-03,7.2111e-03
228,8.9773e-02,7.1590e-03,7.1849e-03
229,8.9722e-02,7.1332e-03,7.1590e-03
230,8.9671e-02,7.1077e-03,7.1332e-03
231,8.9620e-02,7.0823e-03,7.1077e-03
232,8.9570e-02,7.0572e-03,7.0823e-03
233,8.9521e-02,7.0322e-03,7.0572e-03
234,8.9471e-02,7.0074e-03,7.0322e-03
235,8.9422e-02,6.9828e-03,7.0074e-03
236,8.9374e-02,6.9584e-03,6.9828e-03
237,8.9325e-02,6.9342e-03,6.9584e-03
238,8.9277e-02,6.9102e-03,6.9342e-03
239,8.9230e-02,6.8863e-03,6.9102e-03
240,8.9182e-02,6.8626e-03,6.8863e-03
241,8.9135e-02,6.8391e-03,6.8626e-03
242,8.9089e-02,6.8158e-03,6.8391e-03
243,8.9042e-02,6.7926e-03,6.8158e-03
244,8.8996e-02,6.7696e-03,6.7926e-03
245,8.8950e-02,6.7468e-03,6.7696e-03
246,8.8905e-02,6.7241e-03,6.7468e-03
247,8.8860e-02,6.7016e-03,6.7241e-03
248,8.8815e-02,6.6793e-03,6.7016e-03
249,8.8770e-02,6.6571e-03,6.6793e-03
250,8.8726e-02,6.6351e-03,6.6571e-03
251,8.8682e-02,6.6132e-03,6.6351e-03
252,8.8639e-02,6.5915e-03,6.6132e-03
253,8.8595e-02,6.5700e-03,6.5915e-03
254,8.8552e-02,6.5485e-03,6.5700e-03
255,8.8509e-02,6.5273e-03,6.5485e-03
256,8.8467e-02,6.5062e-03,6.5273e-03
257,8.8424e-02,6.4852e-03,6.5062e-03
258,8.8382e-02,6.4644e-03,6.4852e-03
259,8.8341e-02,6.4437e-03,6.4644e-03
260,8.8299e-02,6.4232e-03,6.4437e-03
261,8.8258e-02,6.4028e-03,6.4232e-03
262,8.8217e-02,6.3825e-03,6.4028e-03
263,8.8176e-02,6.3624e-03,6.3825e-03
264,8.8136e-02,6.3424e-03,6.3624e-03
265,8.8096e-02,6.3225e-03,6.3424e-03
266,8.8056e-02,6.3028e-03,6.3225e-03
267,8.8016e-02,6.2832e-03,6.3028e-03
268,8.7977e-02,6.2638e-03,6.2832e-03
269,8.7938e-02,6.2444e-03,6.2638e-03
270,8.7899e-02,6.2252e-03,6.2444e-03
271,8.7860e-02,6.2061e-03,6.2252e-03
272,8.7822e-02,6.1872e-03,6.2061e-03
273,8.7783e-02,6.1683e-03,6.1872e-03
274,8.7745e-02,6.1496e-03,6.1683e-03
275,8.7708e-02,6.1310e-03,6.1496e-03
276,8.7670e-02,6.1126e-03,6.1310e-03
277,8.7633e-02,6.0942e-03,6.1126e-03
278,8.7596e-02,6.0760e-03,6.0942e-03
279,8.7559e-02,6.0578e-03,6.0760e-03
280,8.7522e-02,6.0398e-03,6.0578e-03
281,8.7486e-02,6.0219e-03,6.0398e-03
282,8.7450e-02,6.0041e-03,6.0219e-03
283,8.7414e-02,5.9865e-03,6.0041e-03
284,8.7378e-02,5.9689e-03,5.9865e-03
285,8.7342e-02,5.9515e-03,5.9689e-03
286,8.7307e-02,5.9341e-03,5.9515e-03
287,8.7272e-02,5.9169e-03,5.9341e-03
288,8.7237e-02,5.8997e-03,5.9169e-03
289,8.7202e-02,5.8827e-03,5.8997e-03
290,8.7167e-02,5.8658e-03,5.8827e-03
291,8.7133e-02,5.8490e-03,5.8658e-03
292,8.7099e-02,5.8322e-03,5.8490e-03
293,8.7065e-02,5.8156e-03,5.8322e-03
294,8.7031e-02,5.7991e-03,5.8156e-03
295,8.6998e-02,5.7827e-03,5.7991e-03
296,8.6964e-02,5.7664e-03,5.7827e-03
297,8.6931e-02,5.7501e-03,5.7664e-03
298,8.6898e-02,5.7340e-03,5.7501e-03
299,8.6865e-02,5.7180e-03,5.7340e-03
300,8.6833e-02,5.7020e-03,5.7180e-03
301,8.6800e-02,5.6862e-03,5.7020e-03
302,8.6768e-02,5.6704e-03,5.6862e-03
303,8.6736e-02,5.6548e-03,5.6704e-03
304,8.6704e-02,5.6392e-03,5.6548e-03
305,8.6672e-02,5.6237e-03,5.6392e-03
306,8.6640e-02,5.6083e-03,5.6237e-03
307,8.6609e-02,5.5930e-03,5.6083e-03
308,8.6578e-02,5.5778e-03,5.5930e-03
309,8.6547e-02,5.5626e-03,5.5778e-03
310,8.6516e-02,5.5476e-03,5.5626e-03
311,8.6485e-02,5.5326e-03,5.5476e-03
312,8.6454e-02,5.5178e-03,5.5326e-03
313,8.6424e-02,5.5030e-03,5.5178e-03
314,8.6394e-02,5.4883e-03,5.5030e-03
315,8.6364e-02,5.4736e-03,5.4883e-03
316,8.6334e-02,5.4591e-03,5.4736e-03
317,8.6304e-02,5.4446e-03,5.4591e-03
318,8.6274e-02,5.4302e-03,5.4446e-03
319,8.6245e-02,5.4159e-03,5.4302e-03
320,8.6216e-02,5.4017e-03,5.4159e-03
321,8.6187e-02,5.3875e-03,5.4017e-03
322,8.6158e-02,5.3735e-03,5.3875e-03
323,8.6129e-02,5.3595e-03,5.3735e-03
324,8.6100e-02,5.3455e-03,5.3595e-03
325,8.6072e-02,5.3317e-03,5.3455e-03
326,8.6043e-02,5.3179e-03,5.3317e-03
327,8.6015e-02,5.3042e-03,5.3179e-03
328,8.5987e-02,5.2906e-03,5.3042e-03
329,8.5959e-02,5.2770e-03,5.2906e-03
330,8.5931e-02,5.2636e-03,5.2770e-03
331,8.5903e-02,5.2501e-03,5.2636e-03
332,8.5876e-02,5.2368e-03,5.2501e-03
333,8.5848e-02,5.2235e-03,5.2368e-03
334,8.5821e-02,5.2103e-03,5.2235e-03
335,8.5794e-02,5.1972e-03,5.2103e-03
336,8.5767e-02,5.1841e-03,5.1972e-03
337,8.5740e-02,5.1711e-03,5.1841e-03
338,8.5714e-02,5.1582e-03,5.1711e-03
339,8.5687e-02,5.1454e-03,5.1582e-03
340,8.5661e-02,5.1326e-03,5.1454e-03
341,8.5634e-02,5.1198e-03,5.1326e-03
342,8.5608e-02,5.1072e-03,5.1198e-03
343,8.5582e-02,5.0946e-03,5.1072e-03
344,8.5556e-02,5.0820e-03,5.0946e-03
345,8.5530e-02,5.0696e-03,5.0820e-03
346,8.5505e-02,5.0572e-03,5.0696e-03
347,8.5479e-02,5.0448e-03,5.0572e-03
348,8.5454e-02,5.0325e-03,5.0448e-03
349,8.5428e-02,5.0203e-03,5.0325e-03
350,8.5403e-02,5.0081e-03,5.0203e-03
351,8.5378e-02,4.9960e-03,5.0081e-03
352,8.5353e-02,4.9840e-03,4.9960e-03
353,8.5328e-02,4.9720e-03,4.9840e-03
354,8.5304e-02,4.9601e-03,4.9720e-03
355,8.5279e-02,4.9482e-03,4.9601e-03
356,8.5255e-02,4.9364e-03,4.9482e-03
357,8.5230e-02,4.9247e-03,4.9364e-03
358,8.5206e-02,4.9130e-03,4.9247e-03
359,8.5182e-02,4.9013e-03,4.9130e-03
360,8.5158e-02,4.8898e-03,4.9013e-03
361,8.5134e-02,4.8782e-03,4.8898e-03
362,8.5110e-02,4.8668e-03,4.8782e-03
363,8.5087e-02,4.8554e-03,4.8668e-03
364,8.5063e-02,4.8440e-03,4.8554e-03
365,8.5040e-02,4.8327e-03,4.8440e-03
366,8.5016e-02,4.8214e-03,4.8327e-03
367,8.4993e-02,4.8102e-03,4.8214e-03
368,8.4970e-02,4.7991e-03,4.8102e-03
369,8.4947e-02,4.7880e-03,4.7991e-03
370,8.4924e-02,4.7770e-03,4.7880e-03
371,8.4901e-02,4.7660e-03,4.7770e-03
372,8.4879e-02,4.7550e-03,4.7660e-03
373,8.4856e-02,4.7442e-03,4.7550e-03
374,8.4834e-02,4.7333e-03,4.7442e-03
375,8.4811e-02,4.7225e-03,4.7333e-03
376,8.4789e-02,4.7118e-03,4.7225e-03
377,8.4767e-02,4.7011e-03,4.7118e-03
378,8.4745e-02,4.6905e-03,4.7011e-03
379,8.4723e-02,4.6799e-03,4.6905e-03
380,8.4701e-02,4.6693e-03,4.6799e-03
381,8.4679e-02,4.6588e-03,4.6693e-03
382,8.4657e-02,4.6484e-03,4.6588e-03
383,8.4636e-02,4.6380e-03,4.6484e-03
384,8.4614e-02,4.6277e-03,4.6380e-03
385,8.4593e-02,4.6174e-03,4.6277e-03
386,8.4572e-02,4.6071e-03,4.6174e-03
387,8.4550e-02,4.5969e-03,4.6071e-03
388,8.4529e-02,4.5867e-03,4.5969e-03
389,8.4508e-02,4.5766e-03,4.5867e-03
390,8.4487e-02,4.5665e-03,4.5766e-03
391,8.4467e-02,4.5565e-03,4.5665e-03
392,8.4446e-02,4.5465e-03,4.5565e-03
393,8.4425e-02,4.5366e-03,4.5465e-03
394,8.4405e-02,4.5267e-03,4.5366e-03
395,8.4384e-02,4.5168e-03,4.5267e-03
396,8.4364e-02,4.5070e-03,4.5168e-03
397,8.4343e-02,4.4972e-03,4.5070e-03
398,8.4323e-02,4.4875e-03,4.4972e-03
399,8.4303e-02,4.4778e-03,4.4875e-03
400,8.4283e-02,4.4682e-03,4.4778e-03
401,8.4263e-02,4.4586e-03,4.4682e-03
402,8.4243e-02,4.4490e-03,4.4586e-03
403,8.4224e-02,4.4395e-03,4.4490e-03
404,8.4204e-02,4.4300e-03,4.4395e-03
405,8.4184e-02,4.4206e-03,4.4300e-03
406,8.4165e-02,4.4112e-03,4.4206e-03
407,8.4145e-02,4.4018e-03,4.4112e-03
408,8.4126e-02,4.3925e-03,4.4018e-03
409,8.4107e-02,4.3832e-03,4.3925e-03
410,8.4087e-02,4.3740e-03,4.3832e-03
411,8.4068e-02,4.3648e-03,4.3740e-03
412,8.4049e-02,4.3556e-03,4.3648e-03
413,8.4030e-02,4.3465e-03,4.3556e-03
414,8.4011e-02,4.3374e-03,4.3465e-03
415,8.3993e-02,4.3283e-03,4.3374e-03
416,8.3974e-02,4.3193e-03,4.3283e-03
417,8.3955e-02,4.3103e-03,4.3193e-03
418,8.3937e-02,4.3014e-03,4.3103e-03
419,8.3918e-02,4.2925e-03,4.3014e-03
420,8.3900e-02,4.2836e-03,4.2925e-03
421,8.3882e-02,4.2748e-03,4.2836e-03
422,8.3863e-02,4.2660e-03,4.2748e-03
423,8.3845e-02,4.2573e-03,4.2660e-03
424,8.3827e-02,4.2485e-03,4.2573e-03
425,8.3809e-02,4.2399e-03,4.2485e-03
426,8.3791e-02,4.2312e-03,4.2399e-03
427,8.3773e-02,4.2226e-03,4.2312e-03
428,8.3755e-02,4.2140e-03,4.2226e-03
429,8.3738e-02,4.2055e-03,4.2140e-03
430,8.3720e-02,4.1969e-03,4.2055e-03
431,8.3702e-02,4.1885e-03,4.1969e-03
432,8.3685e-02,4.1800e-03,4.1885e-03
433,8.3667e-02,4.1716e-03,4.1800e-03
434,8.3650e-02,4.1632e-03,4.1716e-03
435,8.3633e-02,4.1549e-03,4.1632e-03
436,8.3615e-02,4.1466e-03,4.1549e-03
437,8.3598e-02,4.1383e-03,4.1466e-03
438,8.3581e-02,4.1300e-03,4.1383e-03
439,8.3564e-02,4.1218e-03,4.1300e-03
440,8.3547e-02,4.1136e-03,4.1218e-03
441,8.3530e-02,4.1055e-03,4.1136e-03
442,8.3513e-02,4.0974e-03,4.1055e-03
443,8.3497e-02,4.0893e-03,4.0974e-03
444,8.3480e-02,4.0812e-03,4.0893e-03
445,8.3463e-02,4.0732e-03,4.0812e-03
446,8.3447e-02,4.0652e-03,4.0732e-03
447,8.3430e-02,4.0572e-03,4.0652e-03
448,8.3414e-02,4.0493e-03,4.0572e-03
449,8.3397e-02,4.0414e-03,4.0493e-03
450,8.3381e-02,4.0335e-03,4.0414e-03
451,8.3365e-02,4.0257e-03,4.0335e-03
452,8.3349e-02,4.0179e-03,4.0257e-03
453,8.3332e-02,4.0101e-03,4.0179e-03
454,8.3316e-02,4.0023e-03,4.0101e-03
455,8.3300e-02,3.9946e-03,4.0023e-03
456,8.3284e-02,3.9869e-03,3.9946e-03
457,8.3269e-02,3.9792e-03,3.9869e-03
458,8.3253e-02,3.9716e-03,3.9792e-03
459,8.3237e-02,3.9640e-03,3.9716e-03
460,8.3221e-02,3.9564e-03,3.9640e-03
461,8.3206e-02,3.9489e-03,3.9564e-03
462,8.3190e-02,3.9413e-03,3.9489e-03
463,8.3175e-02,3.9338e-03,3.9413e-03
464,8.3159e-02,3.9264e-03,3.9338e-03
465,8.3144e-02,3.9189e-03,3.9264e-03
466,8.3128e-02,3.9115e-03,3.9189e-03
467,8.3113e-02,3.9041e-03,3.9115e-03
468,8.3098e-02,3.8968e-03,3.9041e-03
469,8.3083e-02,3.8894e-03,3.8968e-03
470,8.3068e-02,3.8821e-03,3.8894e-03
471,8.3052e-02,3.8748e-03,3.8821e-03
472,8.3037e-02,3.8676e-03,3.8748e-03
473,8.3023e-02,3.8603e-03,3.8676e-03
474,8.3008e-02,3.8531e-03,3.8603e-03
475,8.2993e-02,3.8460e-03,3.8531e-03
476,8.2978e-02,3.8388e-03,3.8460e-03
477,8.2963e-02,3.8317e-03,3.8388e-03
478,8.2949e-02,3.8246e-03,3.8317e-03
479,8.2934e-02,3.8175e-03,3.8246e-03
480,8.2919e-02,3.8105e-03,3.8175e-03
481,8.2905e-02,3.8034e-03,3.8105e-03
482,8.2891e-02,3.7964e-03,3.8034e-03
483,8.2876e-02,3.7895e-03,3.7964e-03
484,8.2862e-02,3.7825e-03,3.7895e-03
485,8.2847e-02,3.7756e-03,3.7825e-03
486,8.2833e-02,3.7687e-03,3.7756e-03
487,8.2819e-02,3.7618e-03,3.7687e-03
488,8.2805e-02,3.7549e-03,3.7618e-03
489,8.2791e-02,3.7481e-03,3.7549e-03
490,8.2777e-02,3.7413e-03,3.7481e-03
491,8.2763e-02,3.7345e-03,3.7413e-03
492,8.2749e-02,3.7278e-03,3.7345e-03
493,8.2735e-02,3.7210e-03,3.7278e-03
494,8.2721e-02,3.7143e-03,3.7210e-03
495,8.2707e-02,3.7076e-03,3.7143e-03
496,8.2694e-02,3.7010e-03,3.7076e-03
497,8.2680e-02,3.6943e-03,3.7010e-03
498,8.2666e-02,3.6877e-03,3.6943e-03
499,8.2653e-02,3.6811e-03,3.6877e-03
500,8.2639e-02,3.6745e-03,3.6811e-03
501,8.2626e-02,3.6680e-03,3.6745e-03
502,8.2612e-02,3.6614e-03,3.6680e-03
503,8.2599e-02,3.6549e-03,3.6614e-03
504,8.2586e-02,3.6484e-03,3.6549e-03
505,8.2572e-02,3.6420e-03,3.6484e-03
506,8.2559e-02,3.6355e-03,3.6420e-03
507,8.2546e-02,3.6291e-03,3.6355e-03
508,8.2533e-02,3.6227e-03,3.6291e-03
509,8.2519e-02,3.6163e-03,3.6227e-03
510,8.2506e-02,3.6100e-03,3.6163e-03
511,8.2493e-02,3.6036e-03,3.6100e-03
512,8.2480e-02,3.5973e-03,3.6036e-03
513,8.2467e-02,3.5910e-03,3.5973e-03
514,8.2455e-02,3.5847e-03,3.5910e-03
515,8.2442e-02,3.5785e-03,3.5847e-03
516,8.2429e-02,3.5722e-03,3.5785e-03
517,8.2416e-02,3.5660e-03,3.5722e-03
518,8.2404e-02,3.5598e-03,3.5660e-03
519,8.2391e-02,3.5537e-03,3.5598e-03
520,8.2378e-02,3.5475e-03,3.5537e-03
521,8.2366e-02,3.5414e-03,3.5475e-03
522,8.2353e-02,3.5353e-03,3.5414e-03
523,8.2341e-02,3.5292e-03,3.5353e-03
524,8.2328e-02,3.5231e-03,3.5292e-03
525,8.2316e-02,3.5171e-03,3.5231e-03
526,8.2303e-02,3.5110e-03,3.5171e-03
527,8.2291e-02,3.5050e-03,3.5110e-03
528,8.2279e-02,3.4990e-03,3.5050e-03
529,8.2267e-02,3.4930e-03,3.4990e-03
530,8.2254e-02,3.4871e-03,3.4930e-03
531,8.2242e-02,3.4811e-03,3.4871e-03
532,8.2230e-02,3.4752e-03,3.4811e-03
533,8.2218e-02,3.4693e-03,3.4752e-03
534,8.2206e-02,3.4635e-03,3.4693e-03
535,8.2194e-02,3.4576e-03,3.4635e-03
536,8.2182e-02,3.4517e-03,3.4576e-03
