Iteración,Valor función,Norma gradiente,Δx
0,4.3161e-01,2.9260e-01,6.0608e-01
1,3.5851e-01,2.1269e-01,2.9260e-01
2,3.1785e-01,1.7166e-01,2.1269e-01
3,2.9068e-01,1.4579e-01,1.7166e-01
4,2.7079e-01,1.2767e-01,1.4579e-01
5,2.5537e-01,1.1413e-01,1.2767e-01
6,2.4296e-01,1.0356e-01,1.1413e-01
7,2.3269e-01,9.5026e-02,1.0356e-01
8,2.2400e-01,8.7972e-02,9.5026e-02
9,2.1653e-01,8.2025e-02,8.7972e-02
10,2.1001e-01,7.6932e-02,8.2025e-02
11,2.0426e-01,7.2512e-02,7.6932e-02
12,1.9915e-01,6.8635e-02,7.2512e-02
13,1.9456e-01,6.5200e-02,6.8635e-02
14,1.9041e-01,6.2134e-02,6.5200e-02
15,1.8663e-01,5.9377e-02,6.2134e-02
16,1.8318e-01,5.6881e-02,5.9377e-02
17,1.8001e-01,5.4611e-02,5.6881e-02
18,1.7709e-01,5.2535e-02,5.4611e-02
19,1.7438e-01,5.0628e-02,5.2535e-02
20,1.7186e-01,4.8869e-02,5.0628e-02
21,1.6951e-01,4.7241e-02,4.8869e-02
22,1.6732e-01,4.5729e-02,4.7241e-02
23,1.6526e-01,4.4321e-02,4.5729e-02
24,1.6332e-01,4.3005e-02,4.4321e-02
25,1.6150e-01,4.1772e-02,4.3005e-02
26,1.5978e-01,4.0615e-02,4.1772e-02
27,1.5815e-01,3.9526e-02,4.0615e-02
28,1.5661e-01,3.8500e-02,3.9526e-02
29,1.5515e-01,3.7530e-02,3.8500e-02
30,1.5375e-01,3.6611e-02,3.7530e-02
31,1.5243e-01,3.5741e-02,3.6611e-02
32,1.5117e-01,3.4914e-02,3.5741e-02
33,1.4996e-01,3.4128e-02,3.4914e-02
34,1.4881e-01,3.3379e-02,3.4128e-02
35,1.4771e-01,3.2665e-02,3.3379e-02
36,1.4665e-01,3.1983e-02,3.2665e-02
37,1.4564e-01,3.1331e-02,3.1983e-02
38,1.4467e-01,3.0708e-02,3.1331e-02
39,1.4373e-01,3.0110e-02,3.0708e-02
40,1.4284e-01,2.9537e-02,3.0110e-02
41,1.4197e-01,2.8986e-02,2.9537e-02
42,1.4114e-01,2.8457e-02,2.8986e-02
43,1.4034e-01,2.7949e-02,2.8457e-02
44,1.3956e-01,2.7459e-02,2.7949e-02
45,1.3881e-01,2.6988e-02,2.7459e-02
46,1.3809e-01,2.6533e-02,2.6988e-02
47,1.3739e-01,2.6094e-02,2.6533e-02
48,1.3672e-01,2.5671e-02,2.6094e-02
49,1.3607e-01,2.5262e-02,2.5671e-02
50,1.3543e-01,2.4866e-02,2.5262e-02
51,1.3482e-01,2.4483e-02,2.4866e-02
52,1.3422e-01,2.4113e-02,2.4483e-02
53,1.3365e-01,2.3754e-02,2.4113e-02
54,1.3309e-01,2.3407e-02,2.3754e-02
55,1.3254e-01,2.3069e-02,2.3407e-02
56,1.3201e-01,2.2742e-02,2.3069e-02
57,1.3150e-01,2.2425e-02,2.2742e-02
58,1.3100e-01,2.2117e-02,2.2425e-02
59,1.3052e-01,2.1817e-02,2.2117e-02
60,1.3004e-01,2.1526e-02,2.1817e-02
61,1.2958e-01,2.1243e-02,2.1526e-02
62,1.2913e-01,2.0968e-02,2.1243e-02
63,1.2870e-01,2.0700e-02,2.0968e-02
64,1.2827e-01,2.0439e-02,2.0700e-02
65,1.2786e-01,2.0185e-02,2.0439e-02
66,1.2745e-01,1.9938e-02,2.0185e-02
67,1.2706e-01,1.9697e-02,1.9938e-02
68,1.2667e-01,1.9461e-02,1.9697e-02
69,1.2629e-01,1.9232e-02,1.9461e-02
70,1.2593e-01,1.9008e-02,1.9232e-02
71,1.2557e-01,1.8790e-02,1.9008e-02
72,1.2522e-01,1.8576e-02,1.8790e-02
73,1.2487e-01,1.8368e-02,1.8576e-02
74,1.2454e-01,1.8164e-02,1.8368e-02
75,1.2421e-01,1.7966e-02,1.8164e-02
76,1.2389e-01,1.7771e-02,1.7966e-02
77,1.2357e-01,1.7581e-02,1.7771e-02
78,1.2327e-01,1.7395e-02,1.7581e-02
79,1.2297e-01,1.7214e-02,1.7395e-02
80,1.2267e-01,1.7036e-02,1.7214e-02
81,1.2238e-01,1.6862e-02,1.7036e-02
82,1.2210e-01,1.6691e-02,1.6862e-02
83,1.2182e-01,1.6524e-02,1.6691e-02
84,1.2155e-01,1.6361e-02,1.6524e-02
85,1.2128e-01,1.6201e-02,1.6361e-02
86,1.2102e-01,1.6044e-02,1.6201e-02
87,1.2077e-01,1.5890e-02,1.6044e-02
88,1.2052e-01,1.5739e-02,1.5890e-02
89,1.2027e-01,1.5591e-02,1.5739e-02
90,1.2003e-01,1.5446e-02,1.5591e-02
91,1.1979e-01,1.5304e-02,1.5446e-02
92,1.1956e-01,1.5165e-02,1.5304e-02
93,1.1933e-01,1.5028e-02,1.5165e-02
94,1.1910e-01,1.4893e-02,1.5028e-02
95,1.1888e-01,1.4762e-02,1.4893e-02
96,1.1866e-01,1.4632e-02,1.4762e-02
97,1.1845e-01,1.4505e-02,1.4632e-02
98,1.1824e-01,1.4380e-02,1.4505e-02
99,1.1804e-01,1.4257e-02,1.4380e-02
100,1.1783e-01,1.4137e-02,1.4257e-02
101,1.1763e-01,1.4018e-02,1.4137e-02
102,1.1744e-01,1.3902e-02,1.4018e-02
103,1.1725e-01,1.3788e-02,1.3902e-02
104,1.1706e-01,1.3675e-02,1.3788e-02
105,1.1687e-01,1.3565e-02,1.3675e-02
106,1.1669e-01,1.3456e-02,1.3565e-02
107,1.1651e-01,1.3349e-02,1.3456e-02
108,1.1633e-01,1.3244e-02,1.3349e-02
109,1.1616e-01,1.3140e-02,1.3244e-02
110,1.1598e-01,1.3038e-02,1.3140e-02
111,1.1581e-01,1.2938e-02,1.3038e-02
112,1.1565e-01,1.2840e-02,1.2938e-02
113,1.1548e-01,1.2742e-02,1.2840e-02
114,1.1532e-01,1.2647e-02,1.2742e-02
115,1.1516e-01,1.2553e-02,1.2647e-02
116,1.1500e-01,1.2460e-02,1.2553e-02
117,1.1485e-01,1.2369e-02,1.2460e-02
118,1.1470e-01,1.2279e-02,1.2369e-02
119,1.1455e-01,1.2191e-02,1.2279e-02
120,1.1440e-01,1.2103e-02,1.2191e-02
121,1.1425e-01,1.2017e-02,1.2103e-02
122,1.1411e-01,1.1933e-02,1.2017e-02
123,1.1397e-01,1.1849e-02,1.1933e-02
124,1.1383e-01,1.1767e-02,1.1849e-02
125,1.1369e-01,1.1686e-02,1.1767e-02
126,1.1355e-01,1.1606e-02,1.1686e-02
127,1.1342e-01,1.1527e-02,1.1606e-02
128,1.1329e-01,1.1450e-02,1.1527e-02
129,1.1316e-01,1.1373e-02,1.1450e-02
130,1.1303e-01,1.1298e-02,1.1373e-02
131,1.1290e-01,1.1223e-02,1.1298e-02
132,1.1277e-01,1.1150e-02,1.1223e-02
133,1.1265e-01,1.1077e-02,1.1150e-02
134,1.1253e-01,1.1006e-02,1.1077e-02
135,1.1241e-01,1.0935e-02,1.1006e-02
136,1.1229e-01,1.0865e-02,1.0935e-02
137,1.1217e-01,1.0797e-02,1.0865e-02
138,1.1205e-01,1.0729e-02,1.0797e-02
139,1.1194e-01,1.0662e-02,1.0729e-02
140,1.1183e-01,1.0596e-02,1.0662e-02
141,1.1171e-01,1.0531e-02,1.0596e-02
142,1.1160e-01,1.0466e-02,1.0531e-02
143,1.1149e-01,1.0403e-02,1.0466e-02
144,1.1139e-01,1.0340e-02,1.0403e-02
145,1.1128e-01,1.0278e-02,1.0340e-02
146,1.1117e-01,1.0217e-02,1.0278e-02
147,1.1107e-01,1.0156e-02,1.0217e-02
148,1.1097e-01,1.0096e-02,1.0156e-02
149,1.1087e-01,1.0037e-02,1.0096e-02
150,1.1077e-01,9.9792e-03,1.0037e-02
151,1.1067e-01,9.9216e-03,9.9792e-03
152,1.1057e-01,9.8647e-03,9.9216e-03
153,1.1047e-01,9.8085e-03,9.8647e-03
154,1.1038e-01,9.7529e-03,9.8085e-03
155,1.1028e-01,9.6980e-03,9.7529e-03
156,1.1019e-01,9.6438e-03,9.6980e-03
157,1.1009e-01,9.5901e-03,9.6438e-03
158,1.1000e-01,9.5371e-03,9.5901e-03
159,1.0991e-01,9.4847e-03,9.5371e-03
160,1.0982e-01,9.4329e-03,9.4847e-03
161,1.0973e-01,9.3817e-03,9.4329e-03
162,1.0965e-01,9.3311e-03,9.3817e-03
163,1.0956e-01,9.2810e-03,9.3311e-03
164,1.0947e-01,9.2315e-03,9.2810e-03
165,1.0939e-01,9.1825e-03,9.2315e-03
166,1.0930e-01,9.1341e-03,9.1825e-03
167,1.0922e-01,9.0862e-03,9.1341e-03
168,1.0914e-01,9.0388e-03,9.0862e-03
169,1.0906e-01,8.9920e-03,9.0388e-03
170,1.0898e-01,8.9456e-03,8.9920e-03
171,1.0890e-01,8.8998e-03,8.9456e-03
172,1.0882e-01,8.8544e-03,8.8998e-03
173,1.0874e-01,8.8095e-03,8.8544e-03
174,1.0866e-01,8.7651e-03,8.8095e-03
175,1.0858e-01,8.7212e-03,8.7651e-03
176,1.0851e-01,8.6777e-03,8.7212e-03
177,1.0843e-01,8.6347e-03,8.6777e-03
178,1.0836e-01,8.5921e-03,8.6347e-03
179,1.0829e-01,8.5499e-03,8.5921e-03
180,1.0821e-01,8.5082e-03,8.5499e-03
181,1.0814e-01,8.4669e-03,8.5082e-03
182,1.0807e-01,8.4260e-03,8.4669e-03
183,1.0800e-01,8.3856e-03,8.4260e-03
184,1.0793e-01,8.3455e-03,8.3856e-03
185,1.0786e-01,8.3059e-03,8.3455e-03
186,1.0779e-01,8.2666e-03,8.3059e-03
187,1.0772e-01,8.2277e-03,8.2666e-03
188,1.0765e-01,8.1892e-03,8.2277e-03
189,1.0759e-01,8.1511e-03,8.1892e-03
190,1.0752e-01,8.1134e-03,8.1511e-03
191,1.0746e-01,8.0760e-03,8.1134e-03
192,1.0739e-01,8.0390e-03,8.0760e-03
193,1.0733e-01,8.0023e-03,8.0390e-03
194,1.0726e-01,7.9660e-03,8.0023e-03
195,1.0720e-01,7.9300e-03,7.9660e-03
196,1.0714e-01,7.8944e-03,7.9300e-03
197,1.0707e-01,7.8591e-03,7.8944e-03
198,1.0701e-01,7.8241e-03,7.8591e-03
199,1.0695e-01,7.7894e-03,7.8241e-03
200,1.0689e-01,7.7551e-03,7.7894e-03
201,1.0683e-01,7.7211e-03,7.7551e-03
202,1.0677e-01,7.6874e-03,7.7211e-03
203,1.0671e-01,7.6540e-03,7.6874e-03
204,1.0665e-01,7.6210e-03,7.6540e-03
205,1.0660e-01,7.5882e-03,7.6210e-03
206,1.0654e-01,7.5557e-03,7.5882e-03
207,1.0648e-01,7.5235e-03,7.5557e-03
208,1.0642e-01,7.4916e-03,7.5235e-03
209,1.0637e-01,7.4599e-03,7.4916e-03
210,1.0631e-01,7.4286e-03,7.4599e-03
211,1.0626e-01,7.3975e-03,7.4286e-03
212,1.0620e-01,7.3667e-03,7.3975e-03
213,1.0615e-01,7.3362e-03,7.3667e-03
214,1.0610e-01,7.3059e-03,7.3362e-03
215,1.0604e-01,7.2759e-03,7.3059e-03
216,1.0599e-01,7.2462e-03,7.2759e-03
217,1.0594e-01,7.2167e-03,7.2462e-03
218,1.0589e-01,7.1874e-03,7.2167e-03
219,1.0583e-01,7.1585e-03,7.1874e-03
220,1.0578e-01,7.1297e-03,7.1585e-03
221,1.0573e-01,7.1012e-03,7.1297e-03
222,1.0568e-01,7.0729e-03,7.1012e-03
223,1.0563e-01,7.0449e-03,7.0729e-03
224,1.0558e-01,7.0171e-03,7.0449e-03
225,1.0553e-01,6.9896e-03,7.0171e-03
226,1.0548e-01,6.9622e-03,6.9896e-03
227,1.0544e-01,6.9351e-03,6.9622e-03
228,1.0539e-01,6.9082e-03,6.9351e-03
229,1.0534e-01,6.8815e-03,6.9082e-03
230,1.0529e-01,6.8551e-03,6.8815e-03
231,1.0525e-01,6.8288e-03,6.8551e-03
232,1.0520e-01,6.8028e-03,6.8288e-03
233,1.0515e-01,6.7770e-03,6.8028e-03
234,1.0511e-01,6.7514e-03,6.7770e-03
235,1.0506e-01,6.7259e-03,6.7514e-03
236,1.0502e-01,6.7007e-03,6.7259e-03
237,1.0497e-01,6.6757e-03,6.7007e-03
238,1.0493e-01,6.6509e-03,6.6757e-03
239,1.0488e-01,6.6262e-03,6.6509e-03
240,1.0484e-01,6.6018e-03,6.6262e-03
241,1.0480e-01,6.5776e-03,6.6018e-03
242,1.0475e-01,6.5535e-03,6.5776e-03
243,1.0471e-01,6.5296e-03,6.5535e-03
244,1.0467e-01,6.5059e-03,6.5296e-03
245,1.0462e-01,6.4824e-03,6.5059e-03
246,1.0458e-01,6.4591e-03,6.4824e-03
247,1.0454e-01,6.4359e-03,6.4591e-03
248,1.0450e-01,6.4129e-03,6.4359e-03
249,1.0446e-01,6.3901e-03,6.4129e-03
250,1.0442e-01,6.3675e-03,6.3901e-03
251,1.0438e-01,6.3450e-03,6.3675e-03
252,1.0434e-01,6.3227e-03,6.3450e-03
253,1.0430e-01,6.3006e-03,6.3227e-03
254,1.0426e-01,6.2786e-03,6.3006e-03
255,1.0422e-01,6.2568e-03,6.2786e-03
256,1.0418e-01,6.2351e-03,6.2568e-03
257,1.0414e-01,6.2136e-03,6.2351e-03
258,1.0410e-01,6.1922e-03,6.2136e-03
259,1.0406e-01,6.1711e-03,6.1922e-03
260,1.0403e-01,6.1500e-03,6.1711e-03
261,1.0399e-01,6.1291e-03,6.1500e-03
262,1.0395e-01,6.1084e-03,6.1291e-03
263,1.0391e-01,6.0878e-03,6.1084e-03
264,1.0388e-01,6.0673e-03,6.0878e-03
265,1.0384e-01,6.0470e-03,6.0673e-03
266,1.0380e-01,6.0269e-03,6.0470e-03
267,1.0377e-01,6.0068e-03,6.0269e-03
268,1.0373e-01,5.9870e-03,6.0068e-03
269,1.0370e-01,5.9672e-03,5.9870e-03
270,1.0366e-01,5.9476e-03,5.9672e-03
271,1.0362e-01,5.9281e-03,5.9476e-03
272,1.0359e-01,5.9088e-03,5.9281e-03
273,1.0355e-01,5.8896e-03,5.9088e-03
274,1.0352e-01,5.8705e-03,5.8896e-03
275,1.0349e-01,5.8516e-03,5.8705e-03
276,1.0345e-01,5.8327e-03,5.8516e-03
277,1.0342e-01,5.8140e-03,5.8327e-03
278,1.0338e-01,5.7955e-03,5.8140e-03
279,1.0335e-01,5.7770e-03,5.7955e-03
280,1.0332e-01,5.7587e-03,5.7770e-03
281,1.0328e-01,5.7405e-03,5.7587e-03
282,1.0325e-01,5.7224e-03,5.7405e-03
283,1.0322e-01,5.7045e-03,5.7224e-03
284,1.0319e-01,5.6866e-03,5.7045e-03
285,1.0315e-01,5.6689e-03,5.6866e-03
286,1.0312e-01,5.6513e-03,5.6689e-03
287,1.0309e-01,5.6338e-03,5.6513e-03
288,1.0306e-01,5.6164e-03,5.6338e-03
289,1.0303e-01,5.5991e-03,5.6164e-03
290,1.0299e-01,5.5820e-03,5.5991e-03
291,1.0296e-01,5.5649e-03,5.5820e-03
292,1.0293e-01,5.5480e-03,5.5649e-03
293,1.0290e-01,5.5312e-03,5.5480e-03
294,1.0287e-01,5.5144e-03,5.5312e-03
295,1.0284e-01,5.4978e-03,5.5144e-03
296,1.0281e-01,5.4813e-03,5.4978e-03
297,1.0278e-01,5.4649e-03,5.4813e-03
298,1.0275e-01,5.4486e-03,5.4649e-03
299,1.0272e-01,5.4324e-03,5.4486e-03
300,1.0269e-01,5.4163e-03,5.4324e-03
301,1.0266e-01,5.4003e-03,5.4163e-03
302,1.0263e-01,5.3843e-03,5.4003e-03
303,1.0260e-01,5.3685e-03,5.3843e-03
304,1.0258e-01,5.3528e-03,5.3685e-03
305,1.0255e-01,5.3372e-03,5.3528e-03
306,1.0252e-01,5.3217e-03,5.3372e-03
307,1.0249e-01,5.3062e-03,5.3217e-03
308,1.0246e-01,5.2909e-03,5.3062e-03
309,1.0243e-01,5.2757e-03,5.2909e-03
310,1.0241e-01,5.2605e-03,5.2757e-03
311,1.0238e-01,5.2454e-03,5.2605e-03
312,1.0235e-01,5.2305e-03,5.2454e-03
313,1.0232e-01,5.2156e-03,5.2305e-03
314,1.0230e-01,5.2008e-03,5.2156e-03
315,1.0227e-01,5.1861e-03,5.2008e-03
316,1.0224e-01,5.1715e-03,5.1861e-03
317,1.0222e-01,5.1569e-03,5.1715e-03
318,1.0219e-01,5.1425e-03,5.1569e-03
319,1.0216e-01,5.1281e-03,5.1425e-03
320,1.0214e-01,5.1138e-03,5.1281e-03
321,1.0211e-01,5.0996e-03,5.1138e-03
322,1.0208e-01,5.0855e-03,5.0996e-03
323,1.0206e-01,5.0715e-03,5.0855e-03
324,1.0203e-01,5.0575e-03,5.0715e-03
325,1.0201e-01,5.0436e-03,5.0575e-03
326,1.0198e-01,5.0298e-03,5.0436e-03
327,1.0196e-01,5.0161e-03,5.0298e-03
328,1.0193e-01,5.0025e-03,5.0161e-03
329,1.0191e-01,4.9889e-03,5.0025e-03
330,1.0188e-01,4.9754e-03,4.9889e-03
331,1.0186e-01,4.9620e-03,4.9754e-03
332,1.0183e-01,4.9486e-03,4.9620e-03
333,1.0181e-01,4.9354e-03,4.9486e-03
334,1.0178e-01,4.9222e-03,4.9354e-03
335,1.0176e-01,4.9091e-03,4.9222e-03
336,1.0174e-01,4.8960e-03,4.9091e-03
337,1.0171e-01,4.8830e-03,4.8960e-03
338,1.0169e-01,4.8701e-03,4.8830e-03
339,1.0166e-01,4.8573e-03,4.8701e-03
340,1.0164e-01,4.8445e-03,4.8573e-03
341,1.0162e-01,4.8318e-03,4.8445e-03
342,1.0159e-01,4.8192e-03,4.8318e-03
343,1.0157e-01,4.8067e-03,4.8192e-03
344,1.0155e-01,4.7942e-03,4.8067e-03
345,1.0152e-01,4.7817e-03,4.7942e-03
346,1.0150e-01,4.7694e-03,4.7817e-03
347,1.0148e-01,4.7571e-03,4.7694e-03
348,1.0146e-01,4.7449e-03,4.7571e-03
349,1.0143e-01,4.7327e-03,4.7449e-03
350,1.0141e-01,4.7206e-03,4.7327e-03
351,1.0139e-01,4.7086e-03,4.7206e-03
352,1.0137e-01,4.6966e-03,4.7086e-03
353,1.0135e-01,4.6847e-03,4.6966e-03
354,1.0132e-01,4.6729e-03,4.6847e-03
355,1.0130e-01,4.6611e-03,4.6729e-03
356,1.0128e-01,4.6493e-03,4.6611e-03
357,1.0126e-01,4.6377e-03,4.6493e-03
358,1.0124e-01,4.6261e-03,4.6377e-03
359,1.0122e-01,4.6145e-03,4.6261e-03
360,1.0119e-01,4.6031e-03,4.6145e-03
361,1.0117e-01,4.5916e-03,4.6031e-03
362,1.0115e-01,4.5803e-03,4.5916e-03
363,1.0113e-01,4.5689e-03,4.5803e-03
364,1.0111e-01,4.5577e-03,4.5689e-03
365,1.0109e-01,4.5465e-03,4.5577e-03
366,1.0107e-01,4.5354e-03,4.5465e-03
367,1.0105e-01,4.5243e-03,4.5354e-03
368,1.0103e-01,4.5133e-03,4.5243e-03
369,1.0101e-01,4.5023e-03,4.5133e-03
370,1.0099e-01,4.4914e-03,4.5023e-03
371,1.0097e-01,4.4805e-03,4.4914e-03
372,1.0095e-01,4.4697e-03,4.4805e-03
373,1.0093e-01,4.4589e-03,4.4697e-03
374,1.0091e-01,4.4482e-03,4.4589e-03
375,1.0089e-01,4.4376e-03,4.4482e-03
376,1.0087e-01,4.4270e-03,4.4376e-03
377,1.0085e-01,4.4164e-03,4.4270e-03
378,1.0083e-01,4.4059e-03,4.4164e-03
379,1.0081e-01,4.3955e-03,4.4059e-03
380,1.0079e-01,4.3851e-03,4.3955e-03
381,1.0077e-01,4.3747e-03,4.3851e-03
382,1.0075e-01,4.3644e-03,4.3747e-03
383,1.0073e-01,4.3542e-03,4.3644e-03
384,1.0071e-01,4.3440e-03,4.3542e-03
385,1.0070e-01,4.3338e-03,4.3440e-03
386,1.0068e-01,4.3237e-03,4.3338e-03
387,1.0066e-01,4.3137e-03,4.3237e-03
388,1.0064e-01,4.3037e-03,4.3137e-03
389,1.0062e-01,4.2937e-03,4.3037e-03
390,1.0060e-01,4.2838e-03,4.2937e-03
391,1.0058e-01,4.2739e-03,4.2838e-03
392,1.0057e-01,4.2641e-03,4.2739e-03
393,1.0055e-01,4.2544e-03,4.2641e-03
394,1.0053e-01,4.2446e-03,4.2544e-03
395,1.0051e-01,4.2349e-03,4.2446e-03
396,1.0049e-01,4.2253e-03,4.2349e-03
397,1.0048e-01,4.2157e-03,4.2253e-03
398,1.0046e-01,4.2062e-03,4.2157e-03
399,1.0044e-01,4.1967e-03,4.2062e-03
400,1.0042e-01,4.1872e-03,4.1967e-03
401,1.0041e-01,4.1778e-03,4.1872e-03
402,1.0039e-01,4.1684e-03,4.1778e-03
403,1.0037e-01,4.1591e-03,4.1684e-03
404,1.0035e-01,4.1498e-03,4.1591e-03
405,1.0034e-01,4.1405e-03,4.1498e-03
406,1.0032e-01,4.1313e-03,4.1405e-03
407,1.0030e-01,4.1221e-03,4.1313e-03
408,1.0028e-01,4.1130e-03,4.1221e-03
409,1.0027e-01,4.1039e-03,4.1130e-03
410,1.0025e-01,4.0949e-03,4.1039e-03
411,1.0023e-01,4.0859e-03,4.0949e-03
412,1.0022e-01,4.0769e-03,4.0859e-03
413,1.0020e-01,4.0680e-03,4.0769e-03
414,1.0018e-01,4.0591e-03,4.0680e-03
415,1.0017e-01,4.0503e-03,4.0591e-03
416,1.0015e-01,4.0414e-03,4.0503e-03
417,1.0014e-01,4.0327e-03,4.0414e-03
418,1.0012e-01,4.0239e-03,4.0327e-03
419,1.0010e-01,4.0152e-03,4.0239e-03
420,1.0009e-01,4.0066e-03,4.0152e-03
421,1.0007e-01,3.9980e-03,4.0066e-03
422,1.0005e-01,3.9894e-03,3.9980e-03
423,1.0004e-01,3.9808e-03,3.9894e-03
424,1.0002e-01,3.9723e-03,3.9808e-03
425,1.0001e-01,3.9639e-03,3.9723e-03
426,9.9991e-02,3.9554e-03,3.9639e-03
427,9.9976e-02,3.9470e-03,3.9554e-03
428,9.9960e-02,3.9387e-03,3.9470e-03
429,9.9945e-02,3.9303e-03,3.9387e-03
430,9.9929e-02,3.9220e-03,3.9303e-03
431,9.9914e-02,3.9138e-03,3.9220e-03
432,9.9899e-02,3.9056e-03,3.9138e-03
433,9.9883e-02,3.8974e-03,3.9056e-03
434,9.9868e-02,3.8892e-03,3.8974e-03
435,9.9853e-02,3.8811e-03,3.8892e-03
436,9.9838e-02,3.8730e-03,3.8811e-03
437,9.9823e-02,3.8649e-03,3.8730e-03
438,9.9808e-02,3.8569e-03,3.8649e-03
439,9.9793e-02,3.8489e-03,3.8569e-03
440,9.9779e-02,3.8410e-03,3.8489e-03
441,9.9764e-02,3.8331e-03,3.8410e-03
442,9.9749e-02,3.8252e-03,3.8331e-03
443,9.9734e-02,3.8173e-03,3.8252e-03
444,9.9720e-02,3.8095e-03,3.8173e-03
445,9.9705e-02,3.8017e-03,3.8095e-03
446,9.9691e-02,3.7939e-03,3.8017e-03
447,9.9677e-02,3.7862e-03,3.7939e-03
448,9.9662e-02,3.7785e-03,3.7862e-03
449,9.9648e-02,3.7708e-03,3.7785e-03
450,9.9634e-02,3.7632e-03,3.7708e-03
451,9.9620e-02,3.7556e-03,3.7632e-03
452,9.9606e-02,3.7480e-03,3.7556e-03
453,9.9592e-02,3.7405e-03,3.7480e-03
454,9.9578e-02,3.7329e-03,3.7405e-03
455,9.9564e-02,3.7255e-03,3.7329e-03
456,9.9550e-02,3.7180e-03,3.7255e-03
457,9.9536e-02,3.7106e-03,3.7180e-03
458,9.9522e-02,3.7032e-03,3.7106e-03
459,9.9509e-02,3.6958e-03,3.7032e-03
460,9.9495e-02,3.6885e-03,3.6958e-03
461,9.9481e-02,3.6812e-03,3.6885e-03
462,9.9468e-02,3.6739e-03,3.6812e-03
463,9.9454e-02,3.6666e-03,3.6739e-03
464,9.9441e-02,3.6594e-03,3.6666e-03
465,9.9427e-02,3.6522e-03,3.6594e-03
466,9.9414e-02,3.6450e-03,3.6522e-03
467,9.9401e-02,3.6379e-03,3.6450e-03
468,9.9388e-02,3.6308e-03,3.6379e-03
469,9.9374e-02,3.6237e-03,3.6308e-03
470,9.9361e-02,3.6166e-03,3.6237e-03
471,9.9348e-02,3.6096e-03,3.6166e-03
472,9.9335e-02,3.6026e-03,3.6096e-03
473,9.9322e-02,3.5956e-03,3.6026e-03
474,9.9309e-02,3.5886e-03,3.5956e-03
475,9.9297e-02,3.5817e-03,3.5886e-03
476,9.9284e-02,3.5748e-03,3.5817e-03
477,9.9271e-02,3.5679e-03,3.5748e-03
478,9.9258e-02,3.5611e-03,3.5679e-03
479,9.9246e-02,3.5543e-03,3.5611e-03
480,9.9233e-02,3.5475e-03,3.5543e-03
481,9.9220e-02,3.5407e-03,3.5475e-03
482,9.9208e-02,3.5339e-03,3.5407e-03
483,9.9195e-02,3.5272e-03,3.5339e-03
484,9.9183e-02,3.5205e-03,3.5272e-03
485,9.9171e-02,3.5138e-03,3.5205e-03
486,9.9158e-02,3.5072e-03,3.5138e-03
487,9.9146e-02,3.5006e-03,3.5072e-03
488,9.9134e-02,3.4940e-03,3.5006e-03
489,9.9121e-02,3.4874e-03,3.4940e-03
490,9.9109e-02,3.4809e-03,3.4874e-03
491,9.9097e-02,3.4743e-03,3.4809e-03
492,9.9085e-02,3.4678e-03,3.4743e-03
493,9.9073e-02,3.4613e-03,3.4678e-03
494,9.9061e-02,3.4549e-03,3.4613e-03
495,9.9049e-02,3.4485e-03,3.4549e-03
496,9.9037e-02,3.4420e-03,3.4485e-03
497,9.9026e-02,3.4357e-03,3.4420e-03
498,9.9014e-02,3.4293e-03,3.4357e-03
499,9.9002e-02,3.4230e-03,3.4293e-03
500,9.8990e-02,3.4166e-03,3.4230e-03
501,9.8979e-02,3.4103e-03,3.4166e-03
502,9.8967e-02,3.4041e-03,3.4103e-03
503,9.8955e-02,3.3978e-03,3.4041e-03
504,9.8944e-02,3.3916e-03,3.3978e-03
505,9.8932e-02,3.3854e-03,3.3916e-03
506,9.8921e-02,3.3792e-03,3.3854e-03
507,9.8910e-02,3.3730e-03,3.3792e-03
508,9.8898e-02,3.3669e-03,3.3730e-03
509,9.8887e-02,3.3608e-03,3.3669e-03
510,9.8876e-02,3.3547e-03,3.3608e-03
511,9.8864e-02,3.3486e-03,3.3547e-03
512,9.8853e-02,3.3425e-03,3.3486e-03
513,9.8842e-02,3.3365e-03,3.3425e-03
514,9.8831e-02,3.3305e-03,3.3365e-03
515,9.8820e-02,3.3245e-03,3.3305e-03
516,9.8809e-02,3.3185e-03,3.3245e-03
517,9.8798e-02,3.3126e-03,3.3185e-03
518,9.8787e-02,3.3066e-03,3.3126e-03
519,9.8776e-02,3.3007e-03,3.3066e-03
520,9.8765e-02,3.2948e-03,3.3007e-03
521,9.8754e-02,3.2890e-03,3.2948e-03
522,9.8743e-02,3.2831e-03,3.2890e-03
523,9.8733e-02,3.2773e-03,3.2831e-03
524,9.8722e-02,3.2715e-03,3.2773e-03
525,9.8711e-02,3.2657e-03,3.2715e-03
526,9.8700e-02,3.2599e-03,3.2657e-03
527,9.8690e-02,3.2542e-03,3.2599e-03
528,9.8679e-02,3.2484e-03,3.2542e-03
529,9.8669e-02,3.2427e-03,3.2484e-03
530,9.8658e-02,3.2370e-03,3.2427e-03
531,9.8648e-02,3.2314e-03,3.2370e-03
532,9.8637e-02,3.2257e-03,3.2314e-03
533,9.8627e-02,3.2201e-03,3.2257e-03
534,9.8617e-02,3.2145e-03,3.2201e-03
535,9.8606e-02,3.2089e-03,3.2145e-03
536,9.8596e-02,3.2033e-03,3.2089e-03
