Iteración,Valor función,Norma gradiente,Δx
5013,7.4085e-02,8.9534e-04,8.9553e-04
5014,7.4084e-02,8.9515e-04,8.9534e-04
5015,7.4083e-02,8.9496e-04,8.9515e-04
5016,7.4082e-02,8.9476e-04,8.9496e-04
5017,7.4081e-02,8.9457e-04,8.9476e-04
5018,7.4081e-02,8.9438e-04,8.9457e-04
5019,7.4080e-02,8.9419e-04,8.9438e-04
5020,7.4079e-02,8.9400e-04,8.9419e-04
5021,7.4078e-02,8.9380e-04,8.9400e-04
5022,7.4077e-02,8.9361e-04,8.9380e-04
5023,7.4077e-02,8.9342e-04,8.9361e-04
5024,7.4076e-02,8.9323e-04,8.9342e-04
5025,7.4075e-02,8.9303e-04,8.9323e-04
5026,7.4074e-02,8.9284e-04,8.9303e-04
5027,7.4073e-02,8.9265e-04,8.9284e-04
5028,7.4073e-02,8.9246e-04,8.9265e-04
5029,7.4072e-02,8.9227e-04,8.9246e-04
5030,7.4071e-02,8.9207e-04,8.9227e-04
5031,7.4070e-02,8.9188e-04,8.9207e-04
5032,7.4069e-02,8.9169e-04,8.9188e-04
5033,7.4069e-02,8.9150e-04,8.9169e-04
5034,7.4068e-02,8.9130e-04,8.9150e-04
5035,7.4067e-02,8.9111e-04,8.9130e-04
5036,7.4066e-02,8.9092e-04,8.9111e-04
5037,7.4065e-02,8.9072e-04,8.9092e-04
5038,7.4065e-02,8.9053e-04,8.9072e-04
5039,7.4064e-02,8.9034e-04,8.9053e-04
5040,7.4063e-02,8.9015e-04,8.9034e-04
5041,7.4062e-02,8.8995e-04,8.9015e-04
5042,7.4062e-02,8.8976e-04,8.8995e-04
5043,7.4061e-02,8.8957e-04,8.8976e-04
5044,7.4060e-02,8.8938e-04,8.8957e-04
5045,7.4059e-02,8.8918e-04,8.8938e-04
5046,7.4058e-02,8.8899e-04,8.8918e-04
5047,7.4058e-02,8.8880e-04,8.8899e-04
5048,7.4057e-02,8.8860e-04,8.8880e-04
5049,7.4056e-02,8.8841e-04,8.8860e-04
5050,7.4055e-02,8.8822e-04,8.8841e-04
5051,7.4054e-02,8.8803e-04,8.8822e-04
5052,7.4054e-02,8.8783e-04,8.8803e-04
5053,7.4053e-02,8.8764e-04,8.8783e-04
5054,7.4052e-02,8.8745e-04,8.8764e-04
5055,7.4051e-02,8.8725e-04,8.8745e-04
5056,7.4050e-02,8.8706e-04,8.8725e-04
5057,7.4050e-02,8.8687e-04,8.8706e-04
5058,7.4049e-02,8.8667e-04,8.8687e-04
5059,7.4048e-02,8.8648e-04,8.8667e-04
5060,7.4047e-02,8.8629e-04,8.8648e-04
5061,7.4047e-02,8.8609e-04,8.8629e-04
5062,7.4046e-02,8.8590e-04,8.8609e-04
5063,7.4045e-02,8.8571e-04,8.8590e-04
5064,7.4044e-02,8.8551e-04,8.8571e-04
5065,7.4043e-02,8.8532e-04,8.8551e-04
5066,7.4043e-02,8.8513e-04,8.8532e-04
5067,7.4042e-02,8.8493e-04,8.8513e-04
5068,7.4041e-02,8.8474e-04,8.8493e-04
5069,7.4040e-02,8.8455e-04,8.8474e-04
5070,7.4039e-02,8.8435e-04,8.8455e-04
5071,7.4039e-02,8.8416e-04,8.8435e-04
5072,7.4038e-02,8.8397e-04,8.8416e-04
5073,7.4037e-02,8.8377e-04,8.8397e-04
5074,7.4036e-02,8.8358e-04,8.8377e-04
5075,7.4036e-02,8.8338e-04,8.8358e-04
5076,7.4035e-02,8.8319e-04,8.8338e-04
5077,7.4034e-02,8.8300e-04,8.8319e-04
5078,7.4033e-02,8.8280e-04,8.8300e-04
5079,7.4032e-02,8.8261e-04,8.8280e-04
5080,7.4032e-02,8.8242e-04,8.8261e-04
5081,7.4031e-02,8.8222e-04,8.8242e-04
5082,7.4030e-02,8.8203e-04,8.8222e-04
5083,7.4029e-02,8.8183e-04,8.8203e-04
5084,7.4029e-02,8.8164e-04,8.8183e-04
5085,7.4028e-02,8.8145e-04,8.8164e-04
5086,7.4027e-02,8.8125e-04,8.8145e-04
5087,7.4026e-02,8.8106e-04,8.8125e-04
5088,7.4025e-02,8.8086e-04,8.8106e-04
5089,7.4025e-02,8.8067e-04,8.8086e-04
5090,7.4024e-02,8.8048e-04,8.8067e-04
5091,7.4023e-02,8.8028e-04,8.8048e-04
5092,7.4022e-02,8.8009e-04,8.8028e-04
5093,7.4022e-02,8.7989e-04,8.8009e-04
5094,7.4021e-02,8.7970e-04,8.7989e-04
5095,7.4020e-02,8.7951e-04,8.7970e-04
5096,7.4019e-02,8.7931e-04,8.7951e-04
5097,7.4018e-02,8.7912e-04,8.7931e-04
5098,7.4018e-02,8.7892e-04,8.7912e-04
5099,7.4017e-02,8.7873e-04,8.7892e-04
5100,7.4016e-02,8.7853e-04,8.7873e-04
5101,7.4015e-02,8.7834e-04,8.7853e-04
5102,7.4015e-02,8.7814e-04,8.7834e-04
5103,7.4014e-02,8.7795e-04,8.7814e-04
5104,7.4013e-02,8.7776e-04,8.7795e-04
5105,7.4012e-02,8.7756e-04,8.7776e-04
5106,7.4012e-02,8.7737e-04,8.7756e-04
5107,7.4011e-02,8.7717e-04,8.7737e-04
5108,7.4010e-02,8.7698e-04,8.7717e-04
5109,7.4009e-02,8.7678e-04,8.7698e-04
5110,7.4008e-02,8.7659e-04,8.7678e-04
5111,7.4008e-02,8.7639e-04,8.7659e-04
5112,7.4007e-02,8.7620e-04,8.7639e-04
5113,7.4006e-02,8.7601e-04,8.7620e-04
5114,7.4005e-02,8.7581e-04,8.7601e-04
5115,7.4005e-02,8.7562e-04,8.7581e-04
5116,7.4004e-02,8.7542e-04,8.7562e-04
5117,7.4003e-02,8.7523e-04,8.7542e-04
5118,7.4002e-02,8.7503e-04,8.7523e-04
5119,7.4002e-02,8.7484e-04,8.7503e-04
5120,7.4001e-02,8.7464e-04,8.7484e-04
5121,7.4000e-02,8.7445e-04,8.7464e-04
5122,7.3999e-02,8.7425e-04,8.7445e-04
5123,7.3998e-02,8.7406e-04,8.7425e-04
5124,7.3998e-02,8.7386e-04,8.7406e-04
5125,7.3997e-02,8.7367e-04,8.7386e-04
5126,7.3996e-02,8.7347e-04,8.7367e-04
5127,7.3995e-02,8.7328e-04,8.7347e-04
5128,7.3995e-02,8.7308e-04,8.7328e-04
5129,7.3994e-02,8.7289e-04,8.7308e-04
5130,7.3993e-02,8.7269e-04,8.7289e-04
5131,7.3992e-02,8.7250e-04,8.7269e-04
5132,7.3992e-02,8.7230e-04,8.7250e-04
5133,7.3991e-02,8.7211e-04,8.7230e-04
5134,7.3990e-02,8.7191e-04,8.7211e-04
5135,7.3989e-02,8.7172e-04,8.7191e-04
5136,7.3989e-02,8.7152e-04,8.7172e-04
5137,7.3988e-02,8.7133e-04,8.7152e-04
5138,7.3987e-02,8.7113e-04,8.7133e-04
5139,7.3986e-02,8.7094e-04,8.7113e-04
5140,7.3986e-02,8.7074e-04,8.7094e-04
5141,7.3985e-02,8.7055e-04,8.7074e-04
5142,7.3984e-02,8.7035e-04,8.7055e-04
5143,7.3983e-02,8.7015e-04,8.7035e-04
5144,7.3983e-02,8.6996e-04,8.7015e-04
5145,7.3982e-02,8.6976e-04,8.6996e-04
5146,7.3981e-02,8.6957e-04,8.6976e-04
5147,7.3980e-02,8.6937e-04,8.6957e-04
5148,7.3980e-02,8.6918e-04,8.6937e-04
5149,7.3979e-02,8.6898e-04,8.6918e-04
5150,7.3978e-02,8.6879e-04,8.6898e-04
5151,7.3977e-02,8.6859e-04,8.6879e-04
5152,7.3976e-02,8.6840e-04,8.6859e-04
5153,7.3976e-02,8.6820e-04,8.6840e-04
5154,7.3975e-02,8.6800e-04,8.6820e-04
5155,7.3974e-02,8.6781e-04,8.6800e-04
5156,7.3973e-02,8.6761e-04,8.6781e-04
5157,7.3973e-02,8.6742e-04,8.6761e-04
5158,7.3972e-02,8.6722e-04,8.6742e-04
5159,7.3971e-02,8.6703e-04,8.6722e-04
5160,7.3970e-02,8.6683e-04,8.6703e-04
5161,7.3970e-02,8.6663e-04,8.6683e-04
5162,7.3969e-02,8.6644e-04,8.6663e-04
5163,7.3968e-02,8.6624e-04,8.6644e-04
5164,7.3967e-02,8.6605e-04,8.6624e-04
5165,7.3967e-02,8.6585e-04,8.6605e-04
5166,7.3966e-02,8.6566e-04,8.6585e-04
5167,7.3965e-02,8.6546e-04,8.6566e-04
5168,7.3964e-02,8.6526e-04,8.6546e-04
5169,7.3964e-02,8.6507e-04,8.6526e-04
5170,7.3963e-02,8.6487e-04,8.6507e-04
5171,7.3962e-02,8.6468e-04,8.6487e-04
5172,7.3961e-02,8.6448e-04,8.6468e-04
5173,7.3961e-02,8.6428e-04,8.6448e-04
5174,7.3960e-02,8.6409e-04,8.6428e-04
5175,7.3959e-02,8.6389e-04,8.6409e-04
5176,7.3958e-02,8.6370e-04,8.6389e-04
5177,7.3958e-02,8.6350e-04,8.6370e-04
5178,7.3957e-02,8.6330e-04,8.6350e-04
5179,7.3956e-02,8.6311e-04,8.6330e-04
5180,7.3955e-02,8.6291e-04,8.6311e-04
5181,7.3955e-02,8.6272e-04,8.6291e-04
5182,7.3954e-02,8.6252e-04,8.6272e-04
5183,7.3953e-02,8.6232e-04,8.6252e-04
5184,7.3953e-02,8.6213e-04,8.6232e-04
5185,7.3952e-02,8.6193e-04,8.6213e-04
5186,7.3951e-02,8.6174e-04,8.6193e-04
5187,7.3950e-02,8.6154e-04,8.6174e-04
5188,7.3950e-02,8.6134e-04,8.6154e-04
5189,7.3949e-02,8.6115e-04,8.6134e-04
5190,7.3948e-02,8.6095e-04,8.6115e-04
5191,7.3947e-02,8.6075e-04,8.6095e-04
5192,7.3947e-02,8.6056e-04,8.6075e-04
5193,7.3946e-02,8.6036e-04,8.6056e-04
5194,7.3945e-02,8.6017e-04,8.6036e-04
5195,7.3944e-02,8.5997e-04,8.6017e-04
5196,7.3944e-02,8.5977e-04,8.5997e-04
5197,7.3943e-02,8.5958e-04,8.5977e-04
5198,7.3942e-02,8.5938e-04,8.5958e-04
5199,7.3941e-02,8.5918e-04,8.5938e-04
5200,7.3941e-02,8.5899e-04,8.5918e-04
5201,7.3940e-02,8.5879e-04,8.5899e-04
5202,7.3939e-02,8.5859e-04,8.5879e-04
5203,7.3938e-02,8.5840e-04,8.5859e-04
5204,7.3938e-02,8.5820e-04,8.5840e-04
5205,7.3937e-02,8.5800e-04,8.5820e-04
5206,7.3936e-02,8.5781e-04,8.5800e-04
5207,7.3936e-02,8.5761e-04,8.5781e-04
5208,7.3935e-02,8.5741e-04,8.5761e-04
5209,7.3934e-02,8.5722e-04,8.5741e-04
5210,7.3933e-02,8.5702e-04,8.5722e-04
5211,7.3933e-02,8.5683e-04,8.5702e-04
5212,7.3932e-02,8.5663e-04,8.5683e-04
5213,7.3931e-02,8.5643e-04,8.5663e-04
5214,7.3930e-02,8.5624e-04,8.5643e-04
5215,7.3930e-02,8.5604e-04,8.5624e-04
5216,7.3929e-02,8.5584e-04,8.5604e-04
5217,7.3928e-02,8.5564e-04,8.5584e-04
5218,7.3927e-02,8.5545e-04,8.5564e-04
5219,7.3927e-02,8.5525e-04,8.5545e-04
5220,7.3926e-02,8.5505e-04,8.5525e-04
5221,7.3925e-02,8.5486e-04,8.5505e-04
5222,7.3925e-02,8.5466e-04,8.5486e-04
5223,7.3924e-02,8.5446e-04,8.5466e-04
5224,7.3923e-02,8.5427e-04,8.5446e-04
5225,7.3922e-02,8.5407e-04,8.5427e-04
5226,7.3922e-02,8.5387e-04,8.5407e-04
5227,7.3921e-02,8.5368e-04,8.5387e-04
5228,7.3920e-02,8.5348e-04,8.5368e-04
5229,7.3919e-02,8.5328e-04,8.5348e-04
5230,7.3919e-02,8.5309e-04,8.5328e-04
5231,7.3918e-02,8.5289e-04,8.5309e-04
5232,7.3917e-02,8.5269e-04,8.5289e-04
5233,7.3917e-02,8.5250e-04,8.5269e-04
5234,7.3916e-02,8.5230e-04,8.5250e-04
5235,7.3915e-02,8.5210e-04,8.5230e-04
5236,7.3914e-02,8.5190e-04,8.5210e-04
5237,7.3914e-02,8.5171e-04,8.5190e-04
5238,7.3913e-02,8.5151e-04,8.5171e-04
5239,7.3912e-02,8.5131e-04,8.5151e-04
5240,7.3911e-02,8.5112e-04,8.5131e-04
5241,7.3911e-02,8.5092e-04,8.5112e-04
5242,7.3910e-02,8.5072e-04,8.5092e-04
5243,7.3909e-02,8.5052e-04,8.5072e-04
5244,7.3909e-02,8.5033e-04,8.5052e-04
5245,7.3908e-02,8.5013e-04,8.5033e-04
5246,7.3907e-02,8.4993e-04,8.5013e-04
5247,7.3906e-02,8.4974e-04,8.4993e-04
5248,7.3906e-02,8.4954e-04,8.4974e-04
5249,7.3905e-02,8.4934e-04,8.4954e-04
5250,7.3904e-02,8.4914e-04,8.4934e-04
5251,7.3903e-02,8.4895e-04,8.4914e-04
5252,7.3903e-02,8.4875e-04,8.4895e-04
5253,7.3902e-02,8.4855e-04,8.4875e-04
5254,7.3901e-02,8.4836e-04,8.4855e-04
5255,7.3901e-02,8.4816e-04,8.4836e-04
5256,7.3900e-02,8.4796e-04,8.4816e-04
5257,7.3899e-02,8.4776e-04,8.4796e-04
5258,7.3898e-02,8.4757e-04,8.4776e-04
5259,7.3898e-02,8.4737e-04,8.4757e-04
5260,7.3897e-02,8.4717e-04,8.4737e-04
5261,7.3896e-02,8.4697e-04,8.4717e-04
5262,7.3896e-02,8.4678e-04,8.4697e-04
5263,7.3895e-02,8.4658e-04,8.4678e-04
5264,7.3894e-02,8.4638e-04,8.4658e-04
5265,7.3893e-02,8.4618e-04,8.4638e-04
5266,7.3893e-02,8.4599e-04,8.4618e-04
5267,7.3892e-02,8.4579e-04,8.4599e-04
5268,7.3891e-02,8.4559e-04,8.4579e-04
5269,7.3891e-02,8.4539e-04,8.4559e-04
5270,7.3890e-02,8.4520e-04,8.4539e-04
5271,7.3889e-02,8.4500e-04,8.4520e-04
5272,7.3888e-02,8.4480e-04,8.4500e-04
5273,7.3888e-02,8.4460e-04,8.4480e-04
5274,7.3887e-02,8.4441e-04,8.4460e-04
5275,7.3886e-02,8.4421e-04,8.4441e-04
5276,7.3886e-02,8.4401e-04,8.4421e-04
5277,7.3885e-02,8.4381e-04,8.4401e-04
5278,7.3884e-02,8.4362e-04,8.4381e-04
5279,7.3883e-02,8.4342e-04,8.4362e-04
5280,7.3883e-02,8.4322e-04,8.4342e-04
5281,7.3882e-02,8.4302e-04,8.4322e-04
5282,7.3881e-02,8.4283e-04,8.4302e-04
5283,7.3881e-02,8.4263e-04,8.4283e-04
5284,7.3880e-02,8.4243e-04,8.4263e-04
5285,7.3879e-02,8.4223e-04,8.4243e-04
5286,7.3878e-02,8.4204e-04,8.4223e-04
5287,7.3878e-02,8.4184e-04,8.4204e-04
5288,7.3877e-02,8.4164e-04,8.4184e-04
5289,7.3876e-02,8.4144e-04,8.4164e-04
5290,7.3876e-02,8.4125e-04,8.4144e-04
5291,7.3875e-02,8.4105e-04,8.4125e-04
5292,7.3874e-02,8.4085e-04,8.4105e-04
5293,7.3873e-02,8.4065e-04,8.4085e-04
5294,7.3873e-02,8.4045e-04,8.4065e-04
5295,7.3872e-02,8.4026e-04,8.4045e-04
5296,7.3871e-02,8.4006e-04,8.4026e-04
5297,7.3871e-02,8.3986e-04,8.4006e-04
5298,7.3870e-02,8.3966e-04,8.3986e-04
5299,7.3869e-02,8.3947e-04,8.3966e-04
5300,7.3869e-02,8.3927e-04,8.3947e-04
5301,7.3868e-02,8.3907e-04,8.3927e-04
5302,7.3867e-02,8.3887e-04,8.3907e-04
5303,7.3866e-02,8.3867e-04,8.3887e-04
5304,7.3866e-02,8.3848e-04,8.3867e-04
5305,7.3865e-02,8.3828e-04,8.3848e-04
5306,7.3864e-02,8.3808e-04,8.3828e-04
5307,7.3864e-02,8.3788e-04,8.3808e-04
5308,7.3863e-02,8.3769e-04,8.3788e-04
5309,7.3862e-02,8.3749e-04,8.3769e-04
5310,7.3862e-02,8.3729e-04,8.3749e-04
5311,7.3861e-02,8.3709e-04,8.3729e-04
5312,7.3860e-02,8.3689e-04,8.3709e-04
5313,7.3859e-02,8.3670e-04,8.3689e-04
5314,7.3859e-02,8.3650e-04,8.3670e-04
5315,7.3858e-02,8.3630e-04,8.3650e-04
5316,7.3857e-02,8.3610e-04,8.3630e-04
5317,7.3857e-02,8.3590e-04,8.3610e-04
5318,7.3856e-02,8.3571e-04,8.3590e-04
5319,7.3855e-02,8.3551e-04,8.3571e-04
5320,7.3855e-02,8.3531e-04,8.3551e-04
5321,7.3854e-02,8.3511e-04,8.3531e-04
5322,7.3853e-02,8.3491e-04,8.3511e-04
5323,7.3852e-02,8.3472e-04,8.3491e-04
5324,7.3852e-02,8.3452e-04,8.3472e-04
5325,7.3851e-02,8.3432e-04,8.3452e-04
5326,7.3850e-02,8.3412e-04,8.3432e-04
5327,7.3850e-02,8.3392e-04,8.3412e-04
5328,7.3849e-02,8.3373e-04,8.3392e-04
5329,7.3848e-02,8.3353e-04,8.3373e-04
5330,7.3848e-02,8.3333e-04,8.3353e-04
5331,7.3847e-02,8.3313e-04,8.3333e-04
5332,7.3846e-02,8.3293e-04,8.3313e-04
5333,7.3845e-02,8.3274e-04,8.3293e-04
5334,7.3845e-02,8.3254e-04,8.3274e-04
5335,7.3844e-02,8.3234e-04,8.3254e-04
5336,7.3843e-02,8.3214e-04,8.3234e-04
5337,7.3843e-02,8.3194e-04,8.3214e-04
5338,7.3842e-02,8.3175e-04,8.3194e-04
5339,7.3841e-02,8.3155e-04,8.3175e-04
5340,7.3841e-02,8.3135e-04,8.3155e-04
5341,7.3840e-02,8.3115e-04,8.3135e-04
5342,7.3839e-02,8.3095e-04,8.3115e-04
5343,7.3839e-02,8.3075e-04,8.3095e-04
5344,7.3838e-02,8.3056e-04,8.3075e-04
5345,7.3837e-02,8.3036e-04,8.3056e-04
5346,7.3837e-02,8.3016e-04,8.3036e-04
5347,7.3836e-02,8.2996e-04,8.3016e-04
5348,7.3835e-02,8.2976e-04,8.2996e-04
5349,7.3834e-02,8.2957e-04,8.2976e-04
5350,7.3834e-02,8.2937e-04,8.2957e-04
5351,7.3833e-02,8.2917e-04,8.2937e-04
5352,7.3832e-02,8.2897e-04,8.2917e-04
5353,7.3832e-02,8.2877e-04,8.2897e-04
5354,7.3831e-02,8.2857e-04,8.2877e-04
5355,7.3830e-02,8.2838e-04,8.2857e-04
5356,7.3830e-02,8.2818e-04,8.2838e-04
5357,7.3829e-02,8.2798e-04,8.2818e-04
5358,7.3828e-02,8.2778e-04,8.2798e-04
5359,7.3828e-02,8.2758e-04,8.2778e-04
5360,7.3827e-02,8.2739e-04,8.2758e-04
5361,7.3826e-02,8.2719e-04,8.2739e-04
5362,7.3826e-02,8.2699e-04,8.2719e-04
5363,7.3825e-02,8.2679e-04,8.2699e-04
5364,7.3824e-02,8.2659e-04,8.2679e-04
5365,7.3823e-02,8.2639e-04,8.2659e-04
5366,7.3823e-02,8.2620e-04,8.2639e-04
5367,7.3822e-02,8.2600e-04,8.2620e-04
5368,7.3821e-02,8.2580e-04,8.2600e-04
5369,7.3821e-02,8.2560e-04,8.2580e-04
5370,7.3820e-02,8.2540e-04,8.2560e-04
5371,7.3819e-02,8.2520e-04,8.2540e-04
5372,7.3819e-02,8.2501e-04,8.2520e-04
5373,7.3818e-02,8.2481e-04,8.2501e-04
5374,7.3817e-02,8.2461e-04,8.2481e-04
5375,7.3817e-02,8.2441e-04,8.2461e-04
5376,7.3816e-02,8.2421e-04,8.2441e-04
5377,7.3815e-02,8.2401e-04,8.2421e-04
5378,7.3815e-02,8.2382e-04,8.2401e-04
5379,7.3814e-02,8.2362e-04,8.2382e-04
5380,7.3813e-02,8.2342e-04,8.2362e-04
5381,7.3813e-02,8.2322e-04,8.2342e-04
5382,7.3812e-02,8.2302e-04,8.2322e-04
5383,7.3811e-02,8.2282e-04,8.2302e-04
5384,7.3811e-02,8.2263e-04,8.2282e-04
5385,7.3810e-02,8.2243e-04,8.2263e-04
5386,7.3809e-02,8.2223e-04,8.2243e-04
5387,7.3809e-02,8.2203e-04,8.2223e-04
5388,7.3808e-02,8.2183e-04,8.2203e-04
5389,7.3807e-02,8.2163e-04,8.2183e-04
5390,7.3806e-02,8.2144e-04,8.2163e-04
5391,7.3806e-02,8.2124e-04,8.2144e-04
5392,7.3805e-02,8.2104e-04,8.2124e-04
5393,7.3804e-02,8.2084e-04,8.2104e-04
5394,7.3804e-02,8.2064e-04,8.2084e-04
5395,7.3803e-02,8.2044e-04,8.2064e-04
5396,7.3802e-02,8.2025e-04,8.2044e-04
5397,7.3802e-02,8.2005e-04,8.2025e-04
5398,7.3801e-02,8.1985e-04,8.2005e-04
5399,7.3800e-02,8.1965e-04,8.1985e-04
5400,7.3800e-02,8.1945e-04,8.1965e-04
5401,7.3799e-02,8.1925e-04,8.1945e-04
5402,7.3798e-02,8.1906e-04,8.1925e-04
5403,7.3798e-02,8.1886e-04,8.1906e-04
5404,7.3797e-02,8.1866e-04,8.1886e-04
5405,7.3796e-02,8.1846e-04,8.1866e-04
5406,7.3796e-02,8.1826e-04,8.1846e-04
5407,7.3795e-02,8.1806e-04,8.1826e-04
5408,7.3794e-02,8.1786e-04,8.1806e-04
5409,7.3794e-02,8.1767e-04,8.1786e-04
5410,7.3793e-02,8.1747e-04,8.1767e-04
5411,7.3792e-02,8.1727e-04,8.1747e-04
5412,7.3792e-02,8.1707e-04,8.1727e-04
5413,7.3791e-02,8.1687e-04,8.1707e-04
5414,7.3790e-02,8.1667e-04,8.1687e-04
5415,7.3790e-02,8.1648e-04,8.1667e-04
5416,7.3789e-02,8.1628e-04,8.1648e-04
5417,7.3788e-02,8.1608e-04,8.1628e-04
5418,7.3788e-02,8.1588e-04,8.1608e-04
5419,7.3787e-02,8.1568e-04,8.1588e-04
5420,7.3786e-02,8.1548e-04,8.1568e-04
5421,7.3786e-02,8.1529e-04,8.1548e-04
5422,7.3785e-02,8.1509e-04,8.1529e-04
5423,7.3784e-02,8.1489e-04,8.1509e-04
5424,7.3784e-02,8.1469e-04,8.1489e-04
5425,7.3783e-02,8.1449e-04,8.1469e-04
5426,7.3782e-02,8.1429e-04,8.1449e-04
5427,7.3782e-02,8.1410e-04,8.1429e-04
5428,7.3781e-02,8.1390e-04,8.1410e-04
5429,7.3780e-02,8.1370e-04,8.1390e-04
5430,7.3780e-02,8.1350e-04,8.1370e-04
5431,7.3779e-02,8.1330e-04,8.1350e-04
5432,7.3778e-02,8.1310e-04,8.1330e-04
5433,7.3778e-02,8.1290e-04,8.1310e-04
5434,7.3777e-02,8.1271e-04,8.1290e-04
5435,7.3776e-02,8.1251e-04,8.1271e-04
5436,7.3776e-02,8.1231e-04,8.1251e-04
5437,7.3775e-02,8.1211e-04,8.1231e-04
5438,7.3774e-02,8.1191e-04,8.1211e-04
5439,7.3774e-02,8.1171e-04,8.1191e-04
5440,7.3773e-02,8.1152e-04,8.1171e-04
5441,7.3772e-02,8.1132e-04,8.1152e-04
5442,7.3772e-02,8.1112e-04,8.1132e-04
5443,7.3771e-02,8.1092e-04,8.1112e-04
5444,7.3771e-02,8.1072e-04,8.1092e-04
5445,7.3770e-02,8.1052e-04,8.1072e-04
5446,7.3769e-02,8.1033e-04,8.1052e-04
5447,7.3769e-02,8.1013e-04,8.1033e-04
5448,7.3768e-02,8.0993e-04,8.1013e-04
5449,7.3767e-02,8.0973e-04,8.0993e-04
5450,7.3767e-02,8.0953e-04,8.0973e-04
5451,7.3766e-02,8.0933e-04,8.0953e-04
5452,7.3765e-02,8.0913e-04,8.0933e-04
5453,7.3765e-02,8.0894e-04,8.0913e-04
5454,7.3764e-02,8.0874e-04,8.0894e-04
5455,7.3763e-02,8.0854e-04,8.0874e-04
5456,7.3763e-02,8.0834e-04,8.0854e-04
5457,7.3762e-02,8.0814e-04,8.0834e-04
5458,7.3761e-02,8.0794e-04,8.0814e-04
5459,7.3761e-02,8.0775e-04,8.0794e-04
5460,7.3760e-02,8.0755e-04,8.0775e-04
5461,7.3759e-02,8.0735e-04,8.0755e-04
5462,7.3759e-02,8.0715e-04,8.0735e-04
5463,7.3758e-02,8.0695e-04,8.0715e-04
5464,7.3757e-02,8.0675e-04,8.0695e-04
5465,7.3757e-02,8.0656e-04,8.0675e-04
5466,7.3756e-02,8.0636e-04,8.0656e-04
5467,7.3755e-02,8.0616e-04,8.0636e-04
5468,7.3755e-02,8.0596e-04,8.0616e-04
5469,7.3754e-02,8.0576e-04,8.0596e-04
5470,7.3754e-02,8.0556e-04,8.0576e-04
5471,7.3753e-02,8.0537e-04,8.0556e-04
5472,7.3752e-02,8.0517e-04,8.0537e-04
5473,7.3752e-02,8.0497e-04,8.0517e-04
5474,7.3751e-02,8.0477e-04,8.0497e-04
5475,7.3750e-02,8.0457e-04,8.0477e-04
5476,7.3750e-02,8.0437e-04,8.0457e-04
5477,7.3749e-02,8.0418e-04,8.0437e-04
5478,7.3748e-02,8.0398e-04,8.0418e-04
5479,7.3748e-02,8.0378e-04,8.0398e-04
5480,7.3747e-02,8.0358e-04,8.0378e-04
5481,7.3746e-02,8.0338e-04,8.0358e-04
5482,7.3746e-02,8.0318e-04,8.0338e-04
5483,7.3745e-02,8.0299e-04,8.0318e-04
5484,7.3744e-02,8.0279e-04,8.0299e-04
5485,7.3744e-02,8.0259e-04,8.0279e-04
5486,7.3743e-02,8.0239e-04,8.0259e-04
5487,7.3743e-02,8.0219e-04,8.0239e-04
5488,7.3742e-02,8.0199e-04,8.0219e-04
5489,7.3741e-02,8.0180e-04,8.0199e-04
5490,7.3741e-02,8.0160e-04,8.0180e-04
5491,7.3740e-02,8.0140e-04,8.0160e-04
5492,7.3739e-02,8.0120e-04,8.0140e-04
5493,7.3739e-02,8.0100e-04,8.0120e-04
5494,7.3738e-02,8.0080e-04,8.0100e-04
5495,7.3737e-02,8.0061e-04,8.0080e-04
5496,7.3737e-02,8.0041e-04,8.0061e-04
5497,7.3736e-02,8.0021e-04,8.0041e-04
5498,7.3735e-02,8.0001e-04,8.0021e-04
5499,7.3735e-02,7.9981e-04,8.0001e-04
5500,7.3734e-02,7.9961e-04,7.9981e-04
5501,7.3734e-02,7.9942e-04,7.9961e-04
5502,7.3733e-02,7.9922e-04,7.9942e-04
5503,7.3732e-02,7.9902e-04,7.9922e-04
5504,7.3732e-02,7.9882e-04,7.9902e-04
5505,7.3731e-02,7.9862e-04,7.9882e-04
5506,7.3730e-02,7.9842e-04,7.9862e-04
5507,7.3730e-02,7.9823e-04,7.9842e-04
5508,7.3729e-02,7.9803e-04,7.9823e-04
5509,7.3728e-02,7.9783e-04,7.9803e-04
5510,7.3728e-02,7.9763e-04,7.9783e-04
5511,7.3727e-02,7.9743e-04,7.9763e-04
5512,7.3727e-02,7.9724e-04,7.9743e-04
5513,7.3726e-02,7.9704e-04,7.9724e-04
5514,7.3725e-02,7.9684e-04,7.9704e-04
5515,7.3725e-02,7.9664e-04,7.9684e-04
5516,7.3724e-02,7.9644e-04,7.9664e-04
5517,7.3723e-02,7.9624e-04,7.9644e-04
5518,7.3723e-02,7.9605e-04,7.9624e-04
5519,7.3722e-02,7.9585e-04,7.9605e-04
5520,7.3721e-02,7.9565e-04,7.9585e-04
5521,7.3721e-02,7.9545e-04,7.9565e-04
5522,7.3720e-02,7.9525e-04,7.9545e-04
5523,7.3720e-02,7.9506e-04,7.9525e-04
5524,7.3719e-02,7.9486e-04,7.9506e-04
5525,7.3718e-02,7.9466e-04,7.9486e-04
5526,7.3718e-02,7.9446e-04,7.9466e-04
5527,7.3717e-02,7.9426e-04,7.9446e-04
5528,7.3716e-02,7.9407e-04,7.9426e-04
5529,7.3716e-02,7.9387e-04,7.9407e-04
